SKIERNIEWICE	2015	1	8	12	1.0	88	  S	4	6	6
SKIERNIEWICE	2015	1	8	18	.6	89	SSW	4	8	7
SKIERNIEWICE	2015	1	9	6	3.8	76	  W	4	8	7
SKIERNIEWICE	2015	1	9	12	4.4	72	 SW	7	8	7
SKIERNIEWICE	2015	1	9	18	4.8	94	WNW	7	7	7
SKIERNIEWICE	2015	1	10	6	4.8	80	  W	2	8	7
SKIERNIEWICE	2015	1	10	12	4.3	97	  S	4	8	4
SKIERNIEWICE	2015	1	10	18	11.3	81	WSW	7	8	7
SKIERNIEWICE	2015	1	11	6	3.1	63	  W	12	6	6
SKIERNIEWICE	2015	1	11	12	3.8	77	WSW	9	8	7
SKIERNIEWICE	2015	1	11	18	3.3	68	  W	9	6	7
SKIERNIEWICE	2015	1	12	6	3.4	74	  W	7	8	7
SKIERNIEWICE	2015	1	12	12	5.2	80	WSW	7	8	6
SKIERNIEWICE	2015	1	12	18	4.4	88	WSW	4	8	7
SKIERNIEWICE	2015	1	13	6	5.4	86	WSW	4	8	7
SKIERNIEWICE	2015	1	13	12	9.6	62	 SW	7	0	8
SKIERNIEWICE	2015	1	13	18	7.8	63	SSW	4	0	7
SKIERNIEWICE	2015	1	14	6	6.0	63	SSW	4	8	7
SKIERNIEWICE	2015	1	14	12	8.6	63	SSW	4	4	8
SKIERNIEWICE	2015	1	14	18	4.7	74	SSW	2	7	7
SKIERNIEWICE	2015	1	15	6	2.8	94	  W	2	8	7
SKIERNIEWICE	2015	1	15	12	4.6	61	SSW	4	4	8
SKIERNIEWICE	2015	1	15	18	2.1	77	SSE	4	8	6
SKIERNIEWICE	2015	1	16	6	4.4	69	  S	4	7	7
SKIERNIEWICE	2015	1	16	12	9.8	62	SSW	4	3	7
SKIERNIEWICE	2015	1	16	18	6.6	73	SSE	2	1	7
SKIERNIEWICE	2015	1	17	6	3.4	83	 SE	2	7	7
SKIERNIEWICE	2015	1	17	12	7.6	74	WNW	4	6	6
SKIERNIEWICE	2015	1	17	18	3.6	92	 NW	1	8	6
SKIERNIEWICE	2015	1	18	6	2.4	98	SSE	1	8	4
SKIERNIEWICE	2015	1	18	12	3.8	88	SSW	1	8	5
SKIERNIEWICE	2015	1	18	18	2.1	98	  S	1	8	5
SKIERNIEWICE	2015	1	19	6	-.6	99	 SE	1	8	2
SKIERNIEWICE	2015	1	19	12	.4	95	ENE	2	8	6
SKIERNIEWICE	2015	1	19	18	.6	95	  E	4	8	6
SKIERNIEWICE	2015	1	20	6	.6	95	ESE	2	8	7
SKIERNIEWICE	2015	1	20	12	1.6	98	 SE	2	8	5
SKIERNIEWICE	2015	1	20	18	1.4	98	ESE	4	8	4
SKIERNIEWICE	2015	1	21	6	1.8	100	 SE	2	8	4
SKIERNIEWICE	2015	1	21	12	3.7	91	 SW	1	8	5
SKIERNIEWICE	2015	1	21	18	3.2	92	 NW	1	8	5
SKIERNIEWICE	2015	1	22	6	2.0	98	  E	2	8	4
SKIERNIEWICE	2015	1	22	12	2.8	90	 NE	2	8	5
SKIERNIEWICE	2015	1	22	18	2.0	92	ENE	2	8	4
SKIERNIEWICE	2015	1	23	6	.2	98	 NW	2	8	4
SKIERNIEWICE	2015	1	23	12	.4	95	 NW	4	8	5
SKIERNIEWICE	2015	1	23	18	.2	93	 NW	4	8	5
SKIERNIEWICE	2015	1	24	6	-.6	94	  N	2	8	5
SKIERNIEWICE	2015	1	24	12	-.4	94	 NE	3	8	5
SKIERNIEWICE	2015	1	24	18	-.5	94	NNW	2	8	6
SKIERNIEWICE	2015	1	25	6	-1.0	92	 NW	4	8	6
SKIERNIEWICE	2015	1	25	12	-1.2	91	 NW	4	8	4
SKIERNIEWICE	2015	1	25	18	-1.8	87	 NW	2	8	5
SKIERNIEWICE	2015	1	26	6	-1.2	93	  W	1	8	4
SKIERNIEWICE	2015	1	26	12	.6	91	 SW	2	8	5
SKIERNIEWICE	2015	1	26	18	-.2	80	 SW	1	8	6
SKIERNIEWICE	2015	1	27	6	-2.8	85	  S	2	6	7
SKIERNIEWICE	2015	1	27	12	.2	95	SSW	4	8	5
SKIERNIEWICE	2015	1	27	18	1.4	91	WSW	4	8	6
SKIERNIEWICE	2015	1	28	6	1.2	93	  W	4	8	6
SKIERNIEWICE	2015	1	28	12	1.4	81	WSW	4	8	6
SKIERNIEWICE	2015	1	28	18	.6	89	SSW	4	3	7
SKIERNIEWICE	2015	1	29	6	1.0	83	SSW	7	8	7
SKIERNIEWICE	2015	1	29	12	1.6	85	SSW	4	8	6
SKIERNIEWICE	2015	1	29	18	.0	89	  S	4	1	7
SKIERNIEWICE	2015	1	30	6	-1.4	82	 SE	4	7	7
SKIERNIEWICE	2015	1	30	12	2.2	76	 SE	4	8	7
SKIERNIEWICE	2015	1	30	18	1.4	95	 SE	4	8	7
SKIERNIEWICE	2015	1	31	6	-.1	94	  W	4	8	7
SKIERNIEWICE	2015	1	31	12	.9	84	WSW	4	8	7
SKIERNIEWICE	2015	1	31	18	.8	86	 SW	4	7	7
BIAŁOWIEŻA	2015	1	1	6	.4	100	  W	3	8	2
BIAŁOWIEŻA	2015	1	1	12	1.2	100	WNW	4	8	2
BIAŁOWIEŻA	2015	1	1	18	1.2	97	  W	4	8	3
BIAŁOWIEŻA	2015	1	2	6	1.0	98	 SW	3	8	7
BIAŁOWIEŻA	2015	1	2	12	4.4	79	WSW	6	8	7
BIAŁOWIEŻA	2015	1	2	18	4.6	90	  W	5	7	7
BIAŁOWIEŻA	2015	1	3	6	3.4	77	  W	7	7	7
BIAŁOWIEŻA	2015	1	3	12	3.6	73	WSW	6	8	7
BIAŁOWIEŻA	2015	1	3	18	2.2	95	WSW	6	8	7
BIAŁOWIEŻA	2015	1	4	6	1.4	86	WNW	5	8	7
BIAŁOWIEŻA	2015	1	4	12	1.6	87	WNW	5	8	7
BIAŁOWIEŻA	2015	1	4	18	.6	79	WNW	8	7	7
BIAŁOWIEŻA	2015	1	5	6	.2	77	 NW	6	8	7
BIAŁOWIEŻA	2015	1	5	12	.8	76	 NW	5	8	7
BIAŁOWIEŻA	2015	1	5	18	-1.6	93	  N	5	8	7
BIAŁOWIEŻA	2015	1	6	6	-10.0	73	  N	4	7	7
BIAŁOWIEŻA	2015	1	6	12	-8.8	68	  N	3	0	7
BIAŁOWIEŻA	2015	1	6	18	-14.0	87	NNE	1	0	7
BIAŁOWIEŻA	2015	1	7	6	-19.1	88	 SE	1	3	7
BIAŁOWIEŻA	2015	1	7	12	-9.4	66	  S	3	6	7
BIAŁOWIEŻA	2015	1	7	18	-10.8	78	 SE	2	7	7
BIAŁOWIEŻA	2015	1	8	6	-8.4	76	  S	3	8	7
BIAŁOWIEŻA	2015	1	8	12	-3.4	86	SSW	4	8	7
BIAŁOWIEŻA	2015	1	8	18	-2.8	91	SSW	5	8	7
BIAŁOWIEŻA	2015	1	9	6	1.2	95	  W	6	8	7
BIAŁOWIEŻA	2015	1	9	12	3.2	84	WSW	6	8	7
BIAŁOWIEŻA	2015	1	9	18	1.0	93	 SW	5	8	7
BIAŁOWIEŻA	2015	1	10	6	2.0	98	WNW	3	8	3
BIAŁOWIEŻA	2015	1	10	12	3.2	94	WSW	3	8	7
BIAŁOWIEŻA	2015	1	10	18	3.2	98	 SW	5	8	7
BIAŁOWIEŻA	2015	1	11	6	3.2	66	WSW	7	7	7
BIAŁOWIEŻA	2015	1	11	12	2.6	78	WSW	6	8	7
BIAŁOWIEŻA	2015	1	11	18	2.4	70	WSW	6	8	7
BIAŁOWIEŻA	2015	1	12	6	.4	95	 NW	4	7	7
BIAŁOWIEŻA	2015	1	12	12	1.8	90	WSW	4	8	7
BIAŁOWIEŻA	2015	1	12	18	3.4	94	WSW	5	8	7
BIAŁOWIEŻA	2015	1	13	6	5.2	91	WSW	5	8	7
BIAŁOWIEŻA	2015	1	13	12	5.4	86	WSW	4	8	7
BIAŁOWIEŻA	2015	1	13	18	6.4	84	SSW	4	8	7
BIAŁOWIEŻA	2015	1	14	6	3.8	76	 SW	5	8	7
BIAŁOWIEŻA	2015	1	14	12	3.6	95	SSW	3	8	7
BIAŁOWIEŻA	2015	1	14	18	3.6	94	WSW	3	8	7
BIAŁOWIEŻA	2015	1	15	6	-1.9	98	  S	1	5	3
BIAŁOWIEŻA	2015	1	15	12	5.0	73	  S	2	2	6
BIAŁOWIEŻA	2015	1	15	18	.8	91	SSE	2	4	7
BIAŁOWIEŻA	2015	1	16	6	1.2	93	  S	3	8	7
BIAŁOWIEŻA	2015	1	16	12	5.6	72	  S	4	1	7
BIAŁOWIEŻA	2015	1	16	18	3.6	89	  S	2	8	7
BIAŁOWIEŻA	2015	1	17	6	1.2	93	SSE	2	4	7
BIAŁOWIEŻA	2015	1	17	12	5.2	72	  S	3	8	7
BIAŁOWIEŻA	2015	1	17	18	5.2	90	  W	4	8	7
BIAŁOWIEŻA	2015	1	18	6	.6	98	 NW	1	8	3
BIAŁOWIEŻA	2015	1	18	12	2.3	92	 NW	1	8	7
BIAŁOWIEŻA	2015	1	18	18	-.8	94	  C	0	4	7
BIAŁOWIEŻA	2015	1	19	6	-2.8	99	 NE	1	8	2
BIAŁOWIEŻA	2015	1	19	12	-1.0	96	  E	2	8	6
BIAŁOWIEŻA	2015	1	19	18	-1.0	96	  E	3	8	6
BIAŁOWIEŻA	2015	1	20	6	-1.2	88	  E	4	8	7
BIAŁOWIEŻA	2015	1	20	12	-1.0	92	  E	4	8	7
BIAŁOWIEŻA	2015	1	20	18	-1.0	94	  E	4	8	7
BIAŁOWIEŻA	2015	1	21	6	-.2	93	ESE	2	8	6
BIAŁOWIEŻA	2015	1	21	12	.8	93	ESE	1	8	6
BIAŁOWIEŻA	2015	1	21	18	.6	96	 SE	1	8	6
BIAŁOWIEŻA	2015	1	22	6	.2	96	SSE	1	8	6
BIAŁOWIEŻA	2015	1	22	12	1.8	93	ENE	3	8	6
BIAŁOWIEŻA	2015	1	22	18	1.0	97	ENE	3	8	3
BIAŁOWIEŻA	2015	1	23	6	1.4	98	  E	2	8	2
BIAŁOWIEŻA	2015	1	23	12	2.2	97	  E	1	8	2
BIAŁOWIEŻA	2015	1	23	18	1.9	97	NNW	1	8	3
BIAŁOWIEŻA	2015	1	24	6	.2	96	NNE	3	8	3
BIAŁOWIEŻA	2015	1	24	12	1.0	95	 NE	2	8	6
BIAŁOWIEŻA	2015	1	24	18	.6	96	ENE	2	8	3
BIAŁOWIEŻA	2015	1	25	6	1.4	97	  E	2	8	3
BIAŁOWIEŻA	2015	1	25	12	1.4	97	  E	2	8	6
BIAŁOWIEŻA	2015	1	25	18	.4	96	 NW	1	8	6
BIAŁOWIEŻA	2015	1	26	6	-.4	96	NNW	2	8	7
BIAŁOWIEŻA	2015	1	26	12	-.6	91	  W	2	8	7
BIAŁOWIEŻA	2015	1	26	18	-1.1	94	 SW	1	8	7
BIAŁOWIEŻA	2015	1	27	6	-.8	92	SSE	2	8	7
BIAŁOWIEŻA	2015	1	27	12	.4	95	  S	3	8	7
BIAŁOWIEŻA	2015	1	27	18	-.1	94	 SE	2	8	7
BIAŁOWIEŻA	2015	1	28	6	.6	93	WSW	3	8	7
BIAŁOWIEŻA	2015	1	28	12	1.0	90	WSW	3	8	7
BIAŁOWIEŻA	2015	1	28	18	.4	95	WSW	2	8	7
BIAŁOWIEŻA	2015	1	29	6	-1.0	81	  S	5	6	7
BIAŁOWIEŻA	2015	1	29	12	.0	93	SSW	4	8	7
BIAŁOWIEŻA	2015	1	29	18	.0	95	  S	2	8	7
BIAŁOWIEŻA	2015	1	30	6	-.6	100	 SE	3	8	7
BIAŁOWIEŻA	2015	1	30	12	2.2	87	ESE	3	8	7
BIAŁOWIEŻA	2015	1	30	18	2.4	93	ESE	3	8	7
BIAŁOWIEŻA	2015	1	31	6	3.2	94	ESE	3	8	7
BIAŁOWIEŻA	2015	1	31	12	1.6	90	WSW	5	8	7
BIAŁOWIEŻA	2015	1	31	18	.1	84	WSW	4	8	7
BORUCINO	2015	1	1	6	2.9	91	 SW	6	8	7
BORUCINO	2015	1	1	12	3.0	88	 SW	5	8	6
BORUCINO	2015	1	1	18	2.1	87	 SW	5	8	7
BORUCINO	2015	1	2	6	2.7	86	SSW	8	8	6
BORUCINO	2015	1	2	12	5.9	89	 SW	12	8	7
BORUCINO	2015	1	2	18	5.2	67	 SW	11	7	7
BORUCINO	2015	1	3	6	3.9	72	 SW	9	8	7
BORUCINO	2015	1	3	12	2.6	95	 SW	8	8	6
BORUCINO	2015	1	3	18	2.5	88	 SW	6	7	7
BORUCINO	2015	1	4	6	1.3	81	 SW	4	2	7
BORUCINO	2015	1	4	12	2.6	70	  W	5	4	7
BORUCINO	2015	1	4	18	1.1	66	SSE	1	2	7
BORUCINO	2015	1	5	6	-.2	78	 SW	2	1	7
BORUCINO	2015	1	5	12	2.6	72	 NW	4	2	7
BORUCINO	2015	1	5	18	.0	78	NNW	2	4	7
BORUCINO	2015	1	6	6	-4.0	94	  C	0	3	7
BORUCINO	2015	1	6	12	-3.5	74	 SE	2	2	7
BORUCINO	2015	1	6	18	-7.3	82	 SE	1	1	7
BORUCINO	2015	1	7	6	-6.4	78	  S	4	8	7
BORUCINO	2015	1	7	12	-3.6	74	  S	6	7	7
BORUCINO	2015	1	7	18	-3.7	94	  S	5	8	6
BORUCINO	2015	1	8	6	1.1	98	SSW	6	8	5
BORUCINO	2015	1	8	12	1.4	85	  S	8	8	6
BORUCINO	2015	1	8	18	1.5	100	SSW	6	8	5
BORUCINO	2015	1	9	6	3.7	82	 SW	9	8	7
BORUCINO	2015	1	9	12	1.0	96	  S	10	8	5
BORUCINO	2015	1	9	18	4.6	82	 SW	8	8	6
BORUCINO	2015	1	10	6	4.1	88	SSW	4	8	7
BORUCINO	2015	1	10	12	3.3	95	  S	7	8	5
BORUCINO	2015	1	10	18	6.5	65	 SW	13	3	7
BORUCINO	2015	1	11	6	3.2	63	 SW	16	8	7
BORUCINO	2015	1	11	12	1.7	89	 SW	15	8	5
BORUCINO	2015	1	11	18	1.7	89	WSW	11	8	6
